  3t83|A|2014-08-18|K|+3.1;
  3t84|A|2014-08-18|K|+3.1;
  3t85|A|2014-08-18|K|+3.1;
  3tmj|A|2014-08-18|K|+3.1;
  3rz0|B|2014-08-18|K|+3.1;
  3ryz|A|2014-08-18|K|+3.1;
  3ryx|B|2014-08-18|K|+3.1;
  3ryv|B|2014-08-18|K|+3.1;
  3ryj|B|2014-08-18|K|+3.1;
  3rj7|A|2014-08-18|K|+3.1;
  3r17|B|2014-08-18|K|+3.1;
  3r16|A|2014-08-18|K|+3.1;
  3qyk|A|2014-08-18|K|+3.1;
  3p5l|A|2014-08-18|K|+3.1;
  3p5a|A|2014-08-18|K|+3.1;
  3p58|A|2014-08-18|K|+3.1;
  3p55|A|2014-08-18|K|+3.1;
  3p4v|A|2014-08-18|K|+3.1;
  3p44|A|2014-08-18|K|+3.1;
  1zfk|A|2014-08-18|K|+3.1;
  3sbi|A|2014-08-18|K|+3.1;
  3sbh|A|2014-08-18|K|+3.1;
  3sax|A|2014-08-18|K|+3.1;
  3sap|A|2014-08-18|K|+3.1;
  3s9t|A|2014-08-18|K|+3.1;
  3s8x|A|2014-08-18|K|+3.1;
  3s78|B|2014-08-18|K|+3.1;
  3s77|B|2014-08-18|K|+3.1;
  3s76|A|2014-08-18|K|+3.1;
  3s75|B|2014-08-18|K|+3.1;
  3s74|B|2014-08-18|K|+3.1;
  3s73|B|2014-08-18|K|+3.1;
  3s72|B|2014-08-18|K|+3.1;
  3s71|B|2014-08-18|K|+3.1;
  3rz8|A|2014-08-18|K|+3.1;
  3rz7|A|2014-08-18|K|+3.1;
  3rz5|A|2014-08-18|K|+3.1;
  3rz1|B|2014-08-18|K|+3.1;
  3rdp|A|2014-08-18|S|+3.1;
  3tx0|A|2014-08-18|S|+3.1;
  3twz|A|2014-08-18|S|+3.1;
  3tb3|A|2014-08-18|K|-5.2, -3.1, -3.1;
  1ogf|A|2014-08-18|S|+3.1;
  1oge|A|2014-08-18|S|+3.1;
  4oyf|A|2014-08-18|S|+3.1;
  3so4|A|2014-08-18|K|+3.1;
  3szz|A|2014-08-18|S|+3.1;
  3t00|A|2014-08-18|S|+3.1;
  3t01|A|2014-08-18|S|+3.1;
  4oql|A|2014-08-16|S|+3.1;
  4oqx|A|2014-08-16|S|+3.1;
  4oqn|A|2014-08-16|S|+3.1;
  4oqm|A|2014-08-16|S|+3.1;
  3s7o|A|2014-08-15|K|4.1, 4.1;
  3zq5|A|2014-08-13|K|4.1, 4.1;
  3qe7|A|2014-08-13|S|+3.1, 4.1, +3.1, +3.1, +3.1;
  4l4q|A|2014-08-13|K|+3.1;
  3bjx|A|2014-08-13|K|+6.1, +6.1, 4.1, +3.1;
  4n2x|A|2014-08-13|K|+6.1, +6.1, 4.1, +3.1;
  1uch|A|2014-08-13|K|-5.2, -3.1, -3.1;
  3wj8|A|2014-08-13|K|+6.1, +6.1, 4.1, +3.1;
  3okv|A|2014-08-13|K|+3.1;
  1alh|A|2014-08-13|S|+3.1;
  4lhi|A|2014-08-13|K|+3.1;
  4l5w|A|2014-08-13|K|+3.1;
  4l5v|A|2014-08-13|K|+3.1;
  4l5u|A|2014-08-13|K|+3.1;
  4kv0|A|2014-08-13|K|+3.1;
  4kuy|A|2014-08-13|K|+3.1;
  4kuw|A|2014-08-13|K|+3.1;
  4kuv|A|2014-08-13|K|+3.1;
  4k1q|A|2014-08-13|K|+3.1;
  4k13|A|2014-08-13|K|+3.1;
  4k0z|A|2014-08-13|K|+3.1;
  4k0t|A|2014-08-13|K|+3.1;
  4k0s|A|2014-08-13|K|+3.1;
  4n16|A|2014-08-13|K|+3.1;
  4mlx|A|2014-08-13|K|+3.1;
  4mlt|A|2014-08-13|K|+3.1;
  4q0i|A|2014-08-13|K|4.1, 4.1;
  4q0h|A|2014-08-13|K|4.1, 4.1;
  4cqh|A|2014-08-13|K|4.1, 4.1;
  4jkj|A|2014-08-13|K|-5.2, -3.1, -3.1;
  4jkj|B|2014-08-13|K|-5.2, -3.1, -3.1;
  4pzk|B|2014-08-13|K|+3.1;
  4pzk|A|2014-08-13|K|+3.1;
  4p6h|C|2014-08-13|S|+3.1;
  4p6h|B|2014-08-13|S|+3.1;
  4p6h|A|2014-08-13|S|+3.1;
  4p3j|C|2014-08-13|S|+3.1;
  4p3j|B|2014-08-13|S|+3.1;
  4p3j|A|2014-08-13|S|+3.1;
  4p1a|C|2014-08-13|S|+3.1;
  4p1a|B|2014-08-13|S|+3.1;
  4p1a|A|2014-08-13|S|+3.1;
  4p19|C|2014-08-13|S|+3.1;
  4p19|B|2014-08-13|S|+3.1;
  4p19|A|2014-08-13|S|+3.1;
  4oyg|F|2014-08-13|S|+3.1;
  4oyg|A|2014-08-13|S|+3.1;
  4ndn|A|2014-08-13|K|+3.1;
  4ndn|B|2014-08-13|K|+3.1;
  4ndn|C|2014-08-13|K|+3.1;
  4ndn|D|2014-08-13|K|+3.1;
  4oyg|E|2014-08-13|S|+3.1;
  4oyg|D|2014-08-13|S|+3.1;
  4oyg|C|2014-08-13|S|+3.1;
  4oyg|B|2014-08-13|S|+3.1;
  4ktv|D|2014-08-13|K|+3.1;
  4ktv|C|2014-08-13|K|+3.1;
  4ktv|B|2014-08-13|K|+3.1;
  4ktv|A|2014-08-13|K|+3.1;
  4ktt|D|2014-08-13|K|+3.1;
  4ktt|C|2014-08-13|K|+3.1;
  4ktt|B|2014-08-13|K|+3.1;
  4ktt|A|2014-08-13|K|+3.1;
  4d1d|A|2014-08-13|S|+3.1, 4.1, +3.1;
  4d1c|A|2014-08-13|S|+3.1, 4.1, +3.1;
  4d1b|A|2014-08-13|S|+3.1, 4.1, +3.1;
  4d1a|A|2014-08-13|S|+3.1, 4.1, +3.1;
  4llh|A|2014-08-13|S|+3.1, 4.1, +3.1;
  4llh|B|2014-08-13|S|+3.1, 4.1, +3.1;
  4llh|C|2014-08-13|S|+3.1, 4.1, +3.1;
  4o01|D|2014-08-13|K|4.1, 4.1;
  4o01|A|2014-08-13|K|4.1, 4.1;
  4o0p|B|2014-08-13|K|4.1, 4.1;
  4o0p|A|2014-08-13|K|4.1, 4.1;
  4o01|B|2014-08-13|K|4.1, 4.1;
  4o01|C|2014-08-13|K|4.1, 4.1;
  4chj|A|2014-08-13|K|4.1;
  4miv|A|2014-08-13|S|+3.1;
  4miv|B|2014-08-13|S|+3.1;
  4miv|C|2014-08-13|S|+3.1;
  4miv|D|2014-08-13|S|+3.1;
  4miv|E|2014-08-13|S|+3.1;
  4miv|F|2014-08-13|S|+3.1;
  4miv|G|2014-08-13|S|+3.1;
  4miv|H|2014-08-13|S|+3.1;
  4mhx|A|2014-08-13|S|+3.1;
  4mhx|B|2014-08-13|S|+3.1;
  1uak|A|2014-07-31|K|+3.1;
  12ca|A|2014-07-31|K|+3.1;
  1a42|A|2014-07-31|K|+3.1;
  1aja|A|2014-07-31|S|+3.1;
  1ajb|A|2014-07-31|S|+3.1;
  1ajc|A|2014-07-31|S|+3.1;
  1ajd|A|2014-07-31|S|+3.1;
  1ali|A|2014-07-31|S|+3.1;
  1alj|A|2014-07-31|S|+3.1;
  1alk|A|2014-07-31|S|+3.1;
  1am6|A|2014-07-31|K|+3.1;
  1ani|A|2014-07-31|S|+3.1;
  1anj|A|2014-07-31|S|+3.1;
  1auk|A|2014-07-31|S|+3.1;
  1avn|A|2014-07-31|K|+3.1;
  1azm|A|2014-07-31|K|+3.1;
  1b8j|A|2014-07-31|S|+3.1;
  1bcd|A|2014-07-31|K|+3.1;
  1bic|A|2014-07-31|K|+3.1;
  1bn1|A|2014-07-31|K|+3.1;
  1bn3|A|2014-07-31|K|+3.1;
  1bn4|A|2014-07-31|K|+3.1;
  1bnm|A|2014-07-31|K|+3.1;
  1bnn|A|2014-07-31|K|+3.1;
  1bnq|A|2014-07-31|K|+3.1;
  1bnt|A|2014-07-31|K|+3.1;
  1bnu|A|2014-07-31|K|+3.1;
  1bnv|A|2014-07-31|K|+3.1;
  1bnw|A|2014-07-31|K|+3.1;
  1bv3|A|2014-07-31|K|+3.1;
  1by7|A|2014-07-31|K|+3.1;
  1bzm|A|2014-07-31|K|+3.1;
  1ca2|A|2014-07-31|K|+3.1;
  1ca3|A|2014-07-31|K|+3.1;
  1cah|A|2014-07-31|K|+3.1;
  1cai|A|2014-07-31|K|+3.1;
  1caj|A|2014-07-31|K|+3.1;
  1cak|A|2014-07-31|K|+3.1;
  1cal|A|2014-07-31|K|+3.1;
  1cam|A|2014-07-31|K|+3.1;
  1can|A|2014-07-31|K|+3.1;
  1cao|A|2014-07-31|K|+3.1;
  1cay|A|2014-07-31|K|+3.1;
  1caz|A|2014-07-31|K|+3.1;
  1ccs|A|2014-07-31|K|+3.1;
  1cct|A|2014-07-31|K|+3.1;
  1ccu|A|2014-07-31|K|+3.1;
  1cil|A|2014-07-31|K|+3.1;
  1cim|A|2014-07-31|K|+3.1;
  1cin|A|2014-07-31|K|+3.1;
  1cmx|A|2014-07-31|K|-3.1;
  1cnb|A|2014-07-31|K|+3.1;
  1cnc|A|2014-07-31|K|+3.1;
  1cng|A|2014-07-31|K|+3.1;
  1cnh|A|2014-07-31|K|+3.1;
  1cni|A|2014-07-31|K|+3.1;
  1cnj|A|2014-07-31|K|+3.1;
  1cnk|A|2014-07-31|K|+3.1;
  1cnw|A|2014-07-31|K|+3.1;
  1cnx|A|2014-07-31|K|+3.1;
  1cny|A|2014-07-31|K|+3.1;
  1cra|A|2014-07-31|K|+3.1;
  1crm|A|2014-07-31|K|+3.1;
  1cva|A|2014-07-31|K|+3.1;
  1cvb|A|2014-07-31|K|+3.1;
  1cvc|A|2014-07-31|K|+3.1;
  1cvd|A|2014-07-31|K|+3.1;
  1cve|A|2014-07-31|K|+3.1;
  1cvf|A|2014-07-31|K|+3.1;
  1cvh|A|2014-07-31|K|+3.1;
  1czm|A|2014-07-31|K|+3.1;
  1dca|A|2014-07-31|K|+3.1;
  1dcb|A|2014-07-31|K|+3.1;
  1dmx|A|2014-07-31|K|+3.1;
  1dmy|A|2014-07-31|K|+3.1;
  1e1z|P|2014-07-31|S|+3.1;
  1e2h|A|2014-07-31|S|+3.1;
  1e2i|A|2014-07-31|S|+3.1;
  1e2j|A|2014-07-31|S|+3.1;
  1e2k|A|2014-07-31|S|+3.1;
  1e2l|A|2014-07-31|S|+3.1;
  1e2m|A|2014-07-31|S|+3.1;
  1e2n|A|2014-07-31|S|+3.1;
  1e2p|A|2014-07-31|S|+3.1;
  1e2s|P|2014-07-31|S|+3.1;
  1e33|P|2014-07-31|S|+3.1;
  1e3c|P|2014-07-31|S|+3.1;
  1ed8|A|2014-07-31|S|+3.1;
  1ed9|A|2014-07-31|S|+3.1;
  1ei6|A|2014-07-31|S|+3.1;
  1ejj|A|2014-07-31|S|+3.1;
  1eku|A|2014-07-31|K|+3.1;
  1elx|A|2014-07-31|S|+3.1;
  1ely|A|2014-07-31|S|+3.1;
  1elz|A|2014-07-31|S|+3.1;
  1eou|A|2014-07-31|K|+3.1;
  1eqj|A|2014-07-31|S|+3.1;
  1ew2|A|2014-07-31|S|+3.1;
  1ew8|A|2014-07-31|S|+3.1;
  1ew9|A|2014-07-31|S|+3.1;
  1f2w|A|2014-07-31|K|+3.1;
  1f48|A|2014-07-31|K|+3.1;
  1flj|A|2014-07-31|K|+3.1;
  1fql|A|2014-07-31|K|+3.1;
  1fqm|A|2014-07-31|K|+3.1;
  1fqn|A|2014-07-31|K|+3.1;
  1fqr|A|2014-07-31|K|+3.1;
  1fr4|A|2014-07-31|K|+3.1;
  1fr7|A|2014-07-31|K|+3.1;
  1fsn|A|2014-07-31|K|+3.1;
  1fsq|A|2014-07-31|K|+3.1;
  1fsr|A|2014-07-31|K|+3.1;
  1fsu|A|2014-07-31|S|+3.1;
  1fug|A|2014-07-31|K|+3.1;
  1g0e|A|2014-07-31|K|+3.1;
  1g0f|A|2014-07-31|K|+3.1;
  1g1d|A|2014-07-31|K|+3.1;
  1g3z|A|2014-07-31|K|+3.1;
  1g45|A|2014-07-31|K|+3.1;
  1g46|A|2014-07-31|K|+3.1;
  1g48|A|2014-07-31|K|+3.1;
  1g4j|A|2014-07-31|K|+3.1;
  1g4o|A|2014-07-31|K|+3.1;
  1g52|A|2014-07-31|K|+3.1;
  1g53|A|2014-07-31|K|+3.1;
  1g54|A|2014-07-31|K|+3.1;
  1g6v|A|2014-07-31|K|+3.1;
  1gv4|A|2014-07-31|S|-3.1;
  1gz0|A|2014-07-31|K|+3.1;
  1h4n|A|2014-07-31|K|+3.1;
  1h9n|A|2014-07-31|K|+3.1;
  1h9q|A|2014-07-31|K|+3.1;
  1hca|A|2014-07-31|K|+3.1;
  1hcb|A|2014-07-31|K|+3.1;
  1hdh|A|2014-07-31|S|+3.1;
  1hea|A|2014-07-31|K|+3.1;
  1heb|A|2014-07-31|K|+3.1;
  1hec|A|2014-07-31|K|+3.1;
  1hed|A|2014-07-31|K|+3.1;
  1hjk|A|2014-07-31|S|+3.1;
  1hqa|A|2014-07-31|S|+3.1;
  1hug|A|2014-07-31|K|+3.1;
  1huh|A|2014-07-31|K|+3.1;
  1hva|A|2014-07-31|K|+3.1;
  1hyn|P|2014-07-31|S|-3.1;
  1i8z|A|2014-07-31|K|+3.1;
  1i90|A|2014-07-31|K|+3.1;
  1i9l|A|2014-07-31|K|+3.1;
  1i9m|A|2014-07-31|K|+3.1;
  1i9n|A|2014-07-31|K|+3.1;
  1i9o|A|2014-07-31|K|+3.1;
  1i9p|A|2014-07-31|K|+3.1;
  1i9q|A|2014-07-31|K|+3.1;
  1if4|A|2014-07-31|K|+3.1;
  1if5|A|2014-07-31|K|+3.1;
  1if6|A|2014-07-31|K|+3.1;
  1if7|A|2014-07-31|K|+3.1;
  1if8|A|2014-07-31|K|+3.1;
  1if9|A|2014-07-31|K|+3.1;
  1ipa|A|2014-07-31|K|+3.1;
  1j85|A|2014-07-31|K|+3.1;
  1j9w|A|2014-07-31|K|+3.1;
  1jch|A|2014-07-31|S|+3.1, +3.1, +3.1, +3.1;
  1jcz|A|2014-07-31|K|+3.1;
  1jd0|A|2014-07-31|K|+3.1;
  1js1|X|2014-07-31|K|+3.1;
  1jv0|A|2014-07-31|K|+3.1;
  1k3r|A|2014-07-31|K|+3.1;
  1k7h|A|2014-07-31|S|+3.1;
  1keq|A|2014-07-31|K|+3.1;
  1kh4|A|2014-07-31|S|+3.1;
  1kh5|A|2014-07-31|S|+3.1;
  1kh7|A|2014-07-31|S|+3.1;
  1kh9|A|2014-07-31|S|+3.1;
  1khj|A|2014-07-31|S|+3.1;
  1khk|A|2014-07-31|S|+3.1;
  1khl|A|2014-07-31|S|+3.1;
  1khn|A|2014-07-31|S|+3.1;
  1ki2|A|2014-07-31|S|+3.1;
  1ki3|A|2014-07-31|S|+3.1;
  1ki4|A|2014-07-31|S|+3.1;
  1ki6|A|2014-07-31|S|+3.1;
  1ki7|A|2014-07-31|S|+3.1;
  1ki8|A|2014-07-31|S|+3.1;
  1kim|A|2014-07-31|S|+3.1;
  1koq|A|2014-07-31|K|+3.1;
  1kwq|A|2014-07-31|K|+3.1;
  1kwr|A|2014-07-31|K|+3.1;
  1lg5|A|2014-07-31|K|+3.1;
  1lg6|A|2014-07-31|K|+3.1;
  1lgd|A|2014-07-31|K|+3.1;
  1lm4|A|2014-07-31|S|-3.1;
  1lns|A|2014-07-31|S|+3.1, +3.1, +3.1;
  1lug|A|2014-07-31|K|+3.1;
  1lzv|A|2014-07-31|K|+3.1;
  1moo|A|2014-07-31|K|+3.1;
  1mua|A|2014-07-31|K|+3.1;
  1mxa|A|2014-07-31|K|+3.1;
  1mxb|A|2014-07-31|K|+3.1;
  1mxc|A|2014-07-31|K|+3.1;
  1mxi|A|2014-07-31|K|+3.1;
  1n2k|A|2014-07-31|S|+3.1;
  1n2l|A|2014-07-31|S|+3.1;
  1ns5|A|2014-07-31|K|+3.1;
  1nxz|A|2014-07-31|K|+3.1;
  1o6d|A|2014-07-31|K|+3.1;
  1o90|A|2014-07-31|K|+3.1;
  1o92|A|2014-07-31|K|+3.1;
  1o93|A|2014-07-31|K|+3.1;
  1o98|A|2014-07-31|S|+3.1;
  1o99|A|2014-07-31|S|+3.1;
  1o9t|A|2014-07-31|K|+3.1;
  1of1|A|2014-07-31|S|+3.1;
  1ogc|A|2014-07-31|S|+3.1;
  1ogd|A|2014-07-31|S|+3.1;
  1okl|A|2014-07-31|K|+3.1;
  1okm|A|2014-07-31|K|+3.1;
  1okn|A|2014-07-31|K|+3.1;
  1oq5|A|2014-07-31|S|+3.1;
  1osn|A|2014-07-31|S|+3.1;
  1p49|A|2014-07-31|S|+3.1;
  1p6x|A|2014-07-31|S|+3.1;
  1p72|A|2014-07-31|S|+3.1;
  1p73|A|2014-07-31|S|+3.1;
  1p75|A|2014-07-31|S|+3.1;
  1p7c|A|2014-07-31|S|+3.1;
  1p7l|A|2014-07-31|K|+3.1;
  1p9p|A|2014-07-31|K|+3.1;
  1qhi|A|2014-07-31|S|+3.1;
  1qm4|A|2014-07-31|K|+3.1;
  1qmg|A|2014-07-31|K|4.1, +3.1;
  1ray|A|2014-07-31|K|+3.1;
  1raz|A|2014-07-31|K|+3.1;
  1rg9|A|2014-07-31|K|+3.1;
  1rh1|A|2014-07-31|S|+3.1, +3.1, +3.1, +3.1;
  1rj5|A|2014-07-31|K|+3.1;
  1rj6|A|2014-07-31|K|+3.1;
  1rza|A|2014-07-31|K|+3.1;
  1rzb|A|2014-07-31|K|+3.1;
  1rzc|A|2014-07-31|K|+3.1;
  1rzd|A|2014-07-31|K|+3.1;
  1rze|A|2014-07-31|K|+3.1;
  1shn|A|2014-07-31|S|+3.1;
  1shq|A|2014-07-31|S|+3.1;
  1t9n|A|2014-07-31|K|+3.1;
  1tb0|X|2014-07-31|K|+3.1;
  1tbt|X|2014-07-31|K|+3.1;
  1te3|X|2014-07-31|K|+3.1;
  1teq|X|2014-07-31|K|+3.1;
  1teu|X|2014-07-31|K|+3.1;
  1tg3|A|2014-07-31|K|+3.1;
  1tg9|A|2014-07-31|K|+3.1;
  1th9|A|2014-07-31|K|+3.1;
  1thk|A|2014-07-31|K|+3.1;
  1ti6|A|2014-07-31|S|+3.1;
  1to0|A|2014-07-31|K|+3.1;
  1ttm|A|2014-07-31|K|+3.1;
  1uaj|A|2014-07-31|K|+3.1;
  1ual|A|2014-07-31|K|+3.1;
  1uam|A|2014-07-31|K|+3.1;
  1uga|A|2014-07-31|K|+3.1;
  1ugb|A|2014-07-31|K|+3.1;
  1ugc|A|2014-07-31|K|+3.1;
  1ugd|A|2014-07-31|K|+3.1;
  1uge|A|2014-07-31|K|+3.1;
  1ugf|A|2014-07-31|K|+3.1;
  1ugg|A|2014-07-31|K|+3.1;
  1ura|A|2014-07-31|S|+3.1;
  1urb|A|2014-07-31|S|+3.1;
  1urt|A|2014-07-31|K|+3.1;
  1v2x|A|2014-07-31|K|+3.1;
  1v6z|A|2014-07-31|K|+3.1;
  1v9e|A|2014-07-31|K|+3.1;
  1v9i|C|2014-07-31|K|+3.1;
  1vh0|A|2014-07-31|K|+3.1;
  1vhk|A|2014-07-31|K|+3.1;
  1vhy|A|2014-07-31|K|+3.1;
  1vl4|A|2014-07-31|S|+3.1;
  1vpb|A|2014-07-31|S|+3.1;
  1vtk|A|2014-07-31|S|+3.1;
  1x7o|A|2014-07-31|K|+3.1;
  1x7p|A|2014-07-31|K|+3.1;
  1xd3|A|2014-07-31|K|-5.2, -3.1, -3.1;
  1xeg|A|2014-07-31|K|+3.1;
  1xev|A|2014-07-31|K|+3.1;
  1xfh|A|2014-07-31|S|+3.1, +3.1;
  1xjd|A|2014-07-31|S|-3.1;
  1xpz|A|2014-07-31|K|+3.1;
  1xq0|A|2014-07-31|K|+3.1;
  1xra|A|2014-07-31|K|+3.1;
  1xrb|A|2014-07-31|K|+3.1;
  1xrc|A|2014-07-31|K|+3.1;
  1y6v|A|2014-07-31|S|+3.1;
  1y7a|A|2014-07-31|S|+3.1;
  1y7w|A|2014-07-31|K|+3.1;
  1yda|A|2014-07-31|K|+3.1;
  1ydb|A|2014-07-31|K|+3.1;
  1ydc|A|2014-07-31|K|+3.1;
  1ydd|A|2014-07-31|K|+3.1;
  1yh1|A|2014-07-31|K|+3.1;
  1yo0|A|2014-07-31|K|+3.1;
  1yo1|A|2014-07-31|K|+3.1;
  1yo2|A|2014-07-31|K|+3.1;
  1yrl|A|2014-07-31|K|4.1, +3.1;
  1yve|I|2014-07-31|K|4.1, +3.1;
  1z93|A|2014-07-31|K|+3.1;
  1z97|A|2014-07-31|K|+3.1;
  1z9y|A|2014-07-31|K|+3.1;
  1ze8|A|2014-07-31|K|+3.1;
  1zeb|A|2014-07-31|S|+3.1;
  1zed|A|2014-07-31|S|+3.1;
  1zef|A|2014-07-31|S|+3.1;
  1zfq|A|2014-07-31|K|+3.1;
  1zge|A|2014-07-31|K|+3.1;
  1zgf|A|2014-07-31|K|+3.1;
  1zh9|A|2014-07-31|K|+3.1;
  1zjr|A|2014-07-31|K|+3.1;
  1znc|A|2014-07-31|K|+3.1;
  1zsa|A|2014-07-31|K|+3.1;
  1zsb|A|2014-07-31|K|+3.1;
  1zsc|A|2014-07-31|K|+3.1;
  1ztu|A|2014-07-31|K|4.1, 4.1;
  2a65|A|2014-07-31|S|+3.1, 4.1, +3.1;
  2abe|A|2014-07-31|K|+3.1;
  2anh|A|2014-07-31|S|+3.1;
  2aw1|A|2014-07-31|K|+3.1;
  2ax2|A|2014-07-31|K|+3.1;
  2axc|A|2014-07-31|S|+3.1, +3.1, +3.1, +3.1;
  2b5u|A|2014-07-31|S|+3.1, +3.1, +3.1, +3.1;
  2ca2|A|2014-07-31|K|+3.1;
  2cab|A|2014-07-31|K|+3.1;
  2cba|A|2014-07-31|K|+3.1;
  2cbb|A|2014-07-31|K|+3.1;
  2cbc|A|2014-07-31|K|+3.1;
  2cbd|A|2014-07-31|K|+3.1;
  2cbe|A|2014-07-31|K|+3.1;
  2cfa|B|2014-07-31|S|-3.1;
  2cx8|A|2014-07-31|K|+3.1;
  2d1g|A|2014-07-31|S|+3.1;
  2efv|A|2014-07-31|K|-3.1;
  2egv|A|2014-07-31|K|+3.1;
  2egw|A|2014-07-31|K|+3.1;
  2etl|A|2014-07-31|K|-5.2, -3.1, -3.1;
  2eu2|A|2014-07-31|K|+3.1;
  2eu3|A|2014-07-31|K|+3.1;
  2ez7|A|2014-07-31|K|+3.1;
  2f14|A|2014-07-31|K|+3.1;
  2fg6|C|2014-07-31|K|+3.1;
  2fg7|X|2014-07-31|K|+3.1;
  2fmg|A|2014-07-31|K|+3.1;
  2fmz|A|2014-07-31|K|+3.1;
  2fnk|A|2014-07-31|K|+3.1;
  2fnm|A|2014-07-31|K|+3.1;
  2fnn|A|2014-07-31|K|+3.1;
  2foq|A|2014-07-31|K|+3.1;
  2fos|A|2014-07-31|K|+3.1;
  2fou|A|2014-07-31|K|+3.1;
  2fov|A|2014-07-31|K|+3.1;
  2foy|A|2014-07-31|K|+3.1;
  2fw4|A|2014-07-31|K|+3.1;
  2g7m|C|2014-07-31|K|+3.1;
  2g9y|A|2014-07-31|S|+3.1;
  2gd8|A|2014-07-31|K|+3.1;
  2geh|A|2014-07-31|K|+3.1;
  2glq|A|2014-07-31|S|+3.1;
  2gsn|A|2014-07-31|S|+3.1;
  2gso|A|2014-07-31|S|+3.1;
  2gsu|A|2014-07-31|S|+3.1;
  2h15|A|2014-07-31|K|+3.1;
  2h4n|A|2014-07-31|K|+3.1;
  2ha8|A|2014-07-31|K|+3.1;
  2hd6|A|2014-07-31|K|+3.1;
  2hfw|A|2014-07-31|K|+3.1;
  2hfx|A|2014-07-31|K|+3.1;
  2hfy|A|2014-07-31|K|+3.1;
  2hjn|A|2014-07-31|S|+3.1;
  2hkk|A|2014-07-31|S|+3.1;
  2hl4|A|2014-07-31|K|+3.1;
  2hnc|A|2014-07-31|K|+3.1;
  2hoc|A|2014-07-31|K|+3.1;
  2i6d|A|2014-07-31|K|+3.1;
  2ify|A|2014-07-31|S|+3.1;
  2ili|A|2014-07-31|K|+3.1;
  2it4|A|2014-07-31|K|+3.1;
  2iuc|A|2014-07-31|S|+3.1;
  2iuc|B|2014-07-31|S|+3.1;
  2j6b|A|2014-07-31|S|+3.1;
  2j6c|A|2014-07-31|S|+3.1;
  2j85|A|2014-07-31|S|+3.1;
  2jln|A|2014-07-31|S|+3.1, 4.1, +3.1;
  2jlo|A|2014-07-31|S|+3.1, 4.1, +3.1;
  2k0a|A|2014-07-31|K|-3.1;
  2ki5|A|2014-07-31|S|+3.1;
  2nmx|A|2014-07-31|K|+3.1;
  2nn1|A|2014-07-31|K|+3.1;
  2nn7|A|2014-07-31|K|+3.1;
  2nng|A|2014-07-31|K|+3.1;
  2nno|A|2014-07-31|K|+3.1;
  2nns|A|2014-07-31|K|+3.1;
  2nnv|A|2014-07-31|K|+3.1;
  2nwl|A|2014-07-31|S|+3.1, +3.1;
  2nwo|A|2014-07-31|K|+3.1;
  2nwp|A|2014-07-31|K|+3.1;
  2nww|A|2014-07-31|S|+3.1, +3.1;
  2nwx|A|2014-07-31|S|+3.1, +3.1;
  2nwy|A|2014-07-31|K|+3.1;
  2nwz|A|2014-07-31|K|+3.1;
  2nxr|A|2014-07-31|K|+3.1;
  2nxs|A|2014-07-31|K|+3.1;
  2nxt|A|2014-07-31|K|+3.1;
  2o3a|A|2014-07-31|K|+3.1;
  2o4z|A|2014-07-31|K|+3.1;
  2o9b|A|2014-07-31|K|4.1, 4.1;
  2o9c|A|2014-07-31|K|4.1, 4.1;
  2ob5|A|2014-07-31|S|+3.1;
  2obv|A|2014-07-31|K|+3.1;
  2ool|A|2014-07-31|K|4.1, 4.1;
  2osf|A|2014-07-31|K|+3.1;
  2osm|A|2014-07-31|K|+3.1;
  2p02|A|2014-07-31|K|+3.1;
  2pou|A|2014-07-31|K|+3.1;
  2pov|A|2014-07-31|K|+3.1;
  2pow|A|2014-07-31|K|+3.1;
  2q1b|A|2014-07-31|K|+3.1;
  2q1q|A|2014-07-31|K|+3.1;
  2q38|A|2014-07-31|K|+3.1;
  2q72|A|2014-07-31|S|+3.1, 4.1, +3.1;
  2qei|A|2014-07-31|S|+3.1, 4.1, +3.1;
  2qmm|A|2014-07-31|K|+3.1;
  2qo8|A|2014-07-31|K|+3.1;
  2qoa|A|2014-07-31|K|+3.1;
  2qp6|A|2014-07-31|K|+3.1;
  2qwv|A|2014-07-31|K|+3.1;
  2qzu|A|2014-07-31|S|+3.1;
  2rh3|A|2014-07-31|K|-3.1;
  2rh6|A|2014-07-31|S|+3.1;
  2v3j|A|2014-07-31|K|+3.1;
  2v3k|A|2014-07-31|K|+3.1;
  2vea|A|2014-07-31|K|4.1, 4.1;
  2vqr|A|2014-07-31|S|+3.1;
  2vtk|A|2014-07-31|S|+3.1;
  2vva|X|2014-07-31|K|+3.1;
  2vvb|X|2014-07-31|K|+3.1;
  2w2j|A|2014-07-31|K|+3.1;
  2w5q|A|2014-07-31|S|+3.1;
  2w5r|A|2014-07-31|S|+3.1;
  2w5s|A|2014-07-31|S|+3.1;
  2w5t|A|2014-07-31|S|+3.1;
  2w5v|A|2014-07-31|S|+3.1;
  2w5w|A|2014-07-31|S|+3.1;
  2w5x|A|2014-07-31|S|+3.1;
  2w8d|A|2014-07-31|S|+3.1;
  2w8s|A|2014-07-31|S|+3.1;
  2wcu|A|2014-07-31|S|+3.1;
  2wcv|A|2014-07-31|S|+3.1;
  2wd2|A|2014-07-31|K|+3.1;
  2wd3|A|2014-07-31|K|+3.1;
  2wdt|A|2014-07-31|K|-5.2, -3.1, -3.1;
  2we6|A|2014-07-31|K|-5.2, -3.1, -3.1;
